State,Rating_Area,County,COUNTY2,Zip,Market_Geographic_Rating_Divisions,FFM,State_Abb,FIPS
Louisiana,Rating Area 6,Grant Parish,GRANT,NULL,Counties,1,LA,22043
Louisiana,Rating Area 6,Winn Parish,WINN,NULL,Counties,1,LA,22127
Louisiana,Rating Area 7,Ouachita Parish,OUACHITA PARISH,NULL,Counties,1,LA,22073
Louisiana,Rating Area 7,East Carroll Parish,EAST CARROLL,NULL,Counties,1,LA,22035
Louisiana,Rating Area 7,West Carroll Parish,WEST CARROLL,NULL,Counties,1,LA,22123
Louisiana,Rating Area 7,Madison Parish,MADISON,NULL,Counties,1,LA,22065
Louisiana,Rating Area 7,Tensas Parish,TENSAS,NULL,Counties,1,LA,22107
Louisiana,Rating Area 7,Franklin Parish,FRANKLIN,NULL,Counties,1,LA,22041
Louisiana,Rating Area 7,Richland Parish,RICHLAND,NULL,Counties,1,LA,22083
Louisiana,Rating Area 7,Morehouse Parish,MOREHOUSE,NULL,Counties,1,LA,22067
Louisiana,Rating Area 7,Caldwell Parish,CALDWELL,NULL,Counties,1,LA,22021
Louisiana,Rating Area 7,Jackson Parish,JACKSON,NULL,Counties,1,LA,22049
Louisiana,Rating Area 7,Lincoln Parish,LINCOLN,NULL,Counties,1,LA,22061
Louisiana,Rating Area 7,Union Parish,UNION,NULL,Counties,1,LA,22111
Louisiana,Rating Area 8,Bossier Parish,BOSSIER,NULL,Counties,1,LA,22015
Louisiana,Rating Area 8,Caddo Parish,CADDO PARISH,NULL,Counties,1,LA,22017
Louisiana,Rating Area 8,Webster Parish,WEBSTER,NULL,Counties,1,LA,22119
Louisiana,Rating Area 8,Claiborne Parish,CLAIBORNE,NULL,Counties,1,LA,22027
Louisiana,Rating Area 8,Bienville Parish,BIENVILLE,NULL,Counties,1,LA,22013
Louisiana,Rating Area 8,Red River Parish,RED RIVER,NULL,Counties,1,LA,22081
Louisiana,Rating Area 8,De Soto Parish,DE SOTO,NULL,Counties,1,LA,22031
Louisiana,Rating Area 8,Natchitoches Parish,NATCHITOCHES,NULL,Counties,1,LA,22069
Louisiana,Rating Area 8,Sabine Parish,SABINE,NULL,Counties,1,LA,22085
Maine,Rating Area 1,Cumberland,CUMBERLAND,NULL,Counties,0,ME,23005
Maine,Rating Area 1,Sagadahoc,SAGADAHOC,NULL,Counties,0,ME,23023
Maine,Rating Area 1,York,YORK,NULL,Counties,0,ME,23031
Maine,Rating Area 2,Knox,KNOX,NULL,Counties,0,ME,23013
Maine,Rating Area 2,Kennebec,KENNEBEC,NULL,Counties,0,ME,23011
Maine,Rating Area 2,Lincoln,LINCOLN,NULL,Counties,0,ME,23015
Maine,Rating Area 2,Oxford,OXFORD,NULL,Counties,0,ME,23017
Maine,Rating Area 3,Androscoggin,ANDROSCOGGIN,NULL,Counties,0,ME,23001
Maine,Rating Area 3,Waldo,WALDO,NULL,Counties,0,ME,23027
Maine,Rating Area 3,Franklin,FRANKLIN,NULL,Counties,0,ME,23007
Maine,Rating Area 3,Penobscot,PENOBSCOT,NULL,Counties,0,ME,23019
Maine,Rating Area 3,Somerset,SOMERSET,NULL,Counties,0,ME,23025
Maine,Rating Area 3,Piscataquis,PISCATAQUIS,NULL,Counties,0,ME,23021
Maine,Rating Area 4,Hancock,HANCOCK,NULL,Counties,0,ME,23009
Maine,Rating Area 4,Aroostook,AROOSTOOK,NULL,Counties,0,ME,23003
Maine,Rating Area 4,Washington,WASHINGTON,NULL,Counties,0,ME,23029
Maryland,Rating Area 1,Baltimore City,BALTIMORE CITY,NULL,Counties,0,MD,24510
Maryland,Rating Area 1,Baltimore County,BALTIMORE,NULL,Counties,0,MD,24005
Maryland,Rating Area 1,Harford County,HARFORD,NULL,Counties,0,MD,24025
Maryland,Rating Area 1,Howard County,HOWARD,NULL,Counties,0,MD,24027
Maryland,Rating Area 1,Anne Arundel County,ANNE ARUNDEL,NULL,Counties,0,MD,24003
Maryland,Rating Area 2,St. Mary's County,SAINT MARYS,NULL,Counties,0,MD,24037
Maryland,Rating Area 2,Charles County,CHARLES,NULL,Counties,0,MD,24017
Maryland,Rating Area 2,Calvert County,CALVERT,NULL,Counties,0,MD,24009
Maryland,Rating Area 2,Cecil County,CECIL,NULL,Counties,0,MD,24015
Maryland,Rating Area 2,Kent County,KENT,NULL,Counties,0,MD,24029
Maryland,Rating Area 2,Queen Anne's County,QUEEN ANNES,NULL,Counties,0,MD,24035
Maryland,Rating Area 2,Talbot County,TALBOT,NULL,Counties,0,MD,24041
Maryland,Rating Area 2,Caroline County,CAROLINE,NULL,Counties,0,MD,24011
Maryland,Rating Area 2,Dorchester County,DORCHESTER,NULL,Counties,0,MD,24019
Maryland,Rating Area 2,Wicomico County,WICOMICO,NULL,Counties,0,MD,24045
Maryland,Rating Area 2,Somerset County,SOMERSET,NULL,Counties,0,MD,24039
Maryland,Rating Area 2,Worcester County,WORECESTER,NULL,Counties,0,MD,24047
Maryland,Rating Area 3,Montgomery County,MONTGOMERY,NULL,Counties,0,MD,24031
Maryland,Rating Area 3,Prince George's,PRINCE,NULL,Counties,0,MD,24033
Maryland,Rating Area 4,Garrett County,GARRETT,NULL,Counties,0,MD,24023
Maryland,Rating Area 4,Allegany County,ALLEGANY,NULL,Counties,0,MD,24001
Maryland,Rating Area 4,Washington County,WASHINGTON,NULL,Counties,0,MD,24043
Maryland,Rating Area 4,Carroll County,CARROLL,NULL,Counties,0,MD,24013
Maryland,Rating Area 4,Frederick County,FREDERICK,NULL,Counties,0,MD,24021
Massachusetts,Rating Area 1,NULL,NULL,10,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 1,NULL,NULL,11,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 1,NULL,NULL,12,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 1,NULL,NULL,13,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 2,NULL,NULL,14,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 2,NULL,NULL,15,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 2,NULL,NULL,16,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 3,NULL,NULL,17,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 3,NULL,NULL,20,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 4,NULL,NULL,18,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 4,NULL,NULL,19,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 5,NULL,NULL,21,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 5,NULL,NULL,22,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 5,NULL,NULL,24,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 6,NULL,NULL,23,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 6,NULL,NULL,27,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 7,NULL,NULL,25,3-Digit Zip Codes,0,MA,NULL
Massachusetts,Rating Area 7,NULL,NULL,26,3-Digit Zip Codes,0,MA,NULL
Michigan,Rating Area 1,Monroe,MONROE,NULL,Counties,1,MI,26115
Michigan,Rating Area 1,Wayne,WAYNE,NULL,Counties,1,MI,26163
Michigan,Rating Area 2,Macomb,MACOMB,NULL,Counties,1,MI,26099
Michigan,Rating Area 2,Oakland,OAKLAND,NULL,Counties,1,MI,26125
Michigan,Rating Area 3,St. Clair,SAINT CLAIR,NULL,Counties,1,MI,26147
Michigan,Rating Area 4,Lenawee,LENAWEE,NULL,Counties,1,MI,26091
Michigan,Rating Area 4,Washtenaw,WASHTENAW,NULL,Counties,1,MI,26161
Michigan,Rating Area 4,Livingston,LIVINGSTON,NULL,Counties,1,MI,26093
Michigan,Rating Area 5,Lapeer,LAPEER,NULL,Counties,1,MI,26087
Michigan,Rating Area 5,Genesee,GENESEE,NULL,Counties,1,MI,26049
Michigan,Rating Area 5,Shiawassee,SHIAWASSEE,NULL,Counties,1,MI,26155
Michigan,Rating Area 6,Huron,HURON,NULL,Counties,1,MI,26063
Michigan,Rating Area 6,Sanilac,SANILAC,NULL,Counties,1,MI,26151
Michigan,Rating Area 6,Tuscola,TUSCOLA,NULL,Counties,1,MI,26157
Michigan,Rating Area 7,Clinton,CLINTON,NULL,Counties,1,MI,26037
Michigan,Rating Area 7,Eaton,EATON,NULL,Counties,1,MI,26045
Michigan,Rating Area 7,Hillsdale,HILLSDALE,NULL,Counties,1,MI,26059
Michigan,Rating Area 7,Ingham,INGHAM,NULL,Counties,1,MI,26065
Michigan,Rating Area 7,Jackson,JACKSON,NULL,Counties,1,MI,26075
Michigan,Rating Area 8,Arenac,ARENAC,NULL,Counties,1,MI,26011
Michigan,Rating Area 8,Gratiot,GRATIOT,NULL,Counties,1,MI,26057
Michigan,Rating Area 8,Saginaw,SAGINAW,NULL,Counties,1,MI,26145
Michigan,Rating Area 8,Bay,BAY,NULL,Counties,1,MI,26017
Michigan,Rating Area 9,Berrien,BERRIEN,NULL,Counties,1,MI,26021
Michigan,Rating Area 9,St. Joseph,SAINT JOSEPH,NULL,Counties,1,MI,26149
Michigan,Rating Area 9,Cass,CASS,NULL,Counties,1,MI,26027
Michigan,Rating Area 9,Van Buren,VAN BUREN,NULL,Counties,1,MI,26159
Michigan,Rating Area 10,Branch,BRANCH,NULL,Counties,1,MI,26023
Michigan,Rating Area 10,Calhoun,CALHOUN,NULL,Counties,1,MI,26025
Michigan,Rating Area 10,Kalamazoo,KALAMAZOO,NULL,Counties,1,MI,26077
Michigan,Rating Area 11,Allegan,ALLEGAN,NULL,Counties,1,MI,26005
Michigan,Rating Area 11,Barry,BARRY,NULL,Counties,1,MI,26015
Michigan,Rating Area 12,Ionia,IONIA,NULL,Counties,1,MI,26067
Michigan,Rating Area 12,Kent,KENT,NULL,Counties,1,MI,26081
Michigan,Rating Area 12,Lake,LAKE,NULL,Counties,1,MI,26085
Michigan,Rating Area 12,Mason,MASON,NULL,Counties,1,MI,26105
Michigan,Rating Area 12,Mecosta,MECOSTA,NULL,Counties,1,MI,26107
Michigan,Rating Area 12,Montcalm,MONTCALM,NULL,Counties,1,MI,26117
Michigan,Rating Area 12,Muskegon,MUSKEGON,NULL,Counties,1,MI,26121
Michigan,Rating Area 12,Newaygo,NEWAYGO,NULL,Counties,1,MI,26123
Michigan,Rating Area 12,Oceana,OCEANA,NULL,Counties,1,MI,26127
Michigan,Rating Area 12,Osceola,OSCEOLA,NULL,Counties,1,MI,26133
Michigan,Rating Area 12,Ottawa,OTTAWA,NULL,Counties,1,MI,26139
Michigan,Rating Area 13,Gladwin,GLADWIN,NULL,Counties,1,MI,26051
Michigan,Rating Area 13,Clare,CLARE,NULL,Counties,1,MI,26035
Michigan,Rating Area 13,Isabella,ISABELLA,NULL,Counties,1,MI,26073
Michigan,Rating Area 13,Midland,MIDLAND,NULL,Counties,1,MI,26111
Michigan,Rating Area 14,Antrim,ANTRIM,NULL,Counties,1,MI,26009
Michigan,Rating Area 14,Benzie,BENZIE,NULL,Counties,1,MI,26019
Michigan,Rating Area 14,Charlevoix,CHARLEVOIX,NULL,Counties,1,MI,26029
Michigan,Rating Area 14,Emmet,EMMET,NULL,Counties,1,MI,26047
Michigan,Rating Area 14,Grand Traverse,GRAND TRAVERSE,NULL,Counties,1,MI,26055
Michigan,Rating Area 14,Manistee,MANISTEE,NULL,Counties,1,MI,26101
Michigan,Rating Area 14,Kalkaska,KALKASKA,NULL,Counties,1,MI,26079
Michigan,Rating Area 14,Missaukee,MISSAUKEE,NULL,Counties,1,MI,26113
Michigan,Rating Area 14,Wexford,WEXFORD,NULL,Counties,1,MI,26165
Michigan,Rating Area 14,Leelanau,LEELANAU,NULL,Counties,1,MI,26089
Michigan,Rating Area 15,Alcona,ALCONA,NULL,Counties,1,MI,26001
Michigan,Rating Area 15,Alpena,ALPENA,NULL,Counties,1,MI,26007
Michigan,Rating Area 15,Cheboygan,CHEBOYGAN,NULL,Counties,1,MI,26031
Michigan,Rating Area 15,Chippewa,CHIPPEWA,NULL,Counties,1,MI,26033
Michigan,Rating Area 15,Crawford,CRAWFORD,NULL,Counties,1,MI,26039
Michigan,Rating Area 15,Iosco,IOSCO,NULL,Counties,1,MI,26069
Michigan,Rating Area 15,Mackinac,MACKINAC,NULL,Counties,1,MI,26097
Michigan,Rating Area 15,Montmorency,MONTMORENCY,NULL,Counties,1,MI,26119
Michigan,Rating Area 15,Ogemaw,OGEMAW,NULL,Counties,1,MI,26129
Michigan,Rating Area 15,Oscoda,OSCODA,NULL,Counties,1,MI,26135
Michigan,Rating Area 15,Otsego,OTSEGO,NULL,Counties,1,MI,26137
Michigan,Rating Area 15,Presque Isle,PRESQUE ISLE,NULL,Counties,1,MI,26141
Michigan,Rating Area 15,Roscommon,ROSCOMMON,NULL,Counties,1,MI,26143
Michigan,Rating Area 16,Alger,ALGER,NULL,Counties,1,MI,26003
Michigan,Rating Area 16,Baraga,BARAGA,NULL,Counties,1,MI,26013
Michigan,Rating Area 16,Delta,DELTA,NULL,Counties,1,MI,26041
Michigan,Rating Area 16,Dickinson,DICKINSON,NULL,Counties,1,MI,26043
Michigan,Rating Area 16,Gogebic,GOGEBIC,NULL,Counties,1,MI,26053
Michigan,Rating Area 16,Houghton,HOUGHTON,NULL,Counties,1,MI,26061
Michigan,Rating Area 16,Iron,IRON,NULL,Counties,1,MI,26071
Michigan,Rating Area 16,Keweenaw,KEWEENAW,NULL,Counties,1,MI,26083
Michigan,Rating Area 16,Luce,LUCE,NULL,Counties,1,MI,26095
Michigan,Rating Area 16,Marquette,MARQUETTE,NULL,Counties,1,MI,26103
Michigan,Rating Area 16,Menominee,MENOMINEE,NULL,Counties,1,MI,26109
Michigan,Rating Area 16,Ontonagon,ONTONAGON,NULL,Counties,1,MI,26131
Michigan,Rating Area 16,Schoolcraft,SCHOOLCRAFT,NULL,Counties,1,MI,26153
Minnesota,Rating Area 1,Dodge,DODGE,NULL,Counties,0,MN,27039
Minnesota,Rating Area 1,Fillmore,FILLMORE,NULL,Counties,0,MN,27045
Minnesota,Rating Area 1,Freeborn,FREEBORN,NULL,Counties,0,MN,27047
Minnesota,Rating Area 1,Goodhue,GOODHUE,NULL,Counties,0,MN,27049
Minnesota,Rating Area 1,Houston,HOUSTON,NULL,Counties,0,MN,27055
Minnesota,Rating Area 1,Mower,MOWER,NULL,Counties,0,MN,27099
Minnesota,Rating Area 1,Olmsted,OLMSTED,NULL,Counties,0,MN,27109
Minnesota,Rating Area 1,Steele,STEELE,NULL,Counties,0,MN,27147
Minnesota,Rating Area 1,Wabasha,WABASHA,NULL,Counties,0,MN,27157
Minnesota,Rating Area 1,Winona,WINONA,NULL,Counties,0,MN,27169
Minnesota,Rating Area 2,Carlton,CARLTON,NULL,Counties,0,MN,27017
Minnesota,Rating Area 2,Cook,COOK,NULL,Counties,0,MN,27031
Minnesota,Rating Area 2,Itasca,ITASCA,NULL,Counties,0,MN,27061
Minnesota,Rating Area 2,Koochiching,KOOCHICHING,NULL,Counties,0,MN,27071
Minnesota,Rating Area 2,Lake,LAKE,NULL,Counties,0,MN,27075
Minnesota,Rating Area 2,Lake of the Woods,LAKE OF THE WOODS,NULL,Counties,0,MN,27077
Minnesota,Rating Area 2,St. Louis,SAINT LOUIS,NULL,Counties,0,MN,27137
Minnesota,Rating Area 3,Blue Earth,BLUE EARTH,NULL,Counties,0,MN,27013
Minnesota,Rating Area 3,Faribault,FARIBAULT,NULL,Counties,0,MN,27043
Minnesota,Rating Area 3,Waseca,WASECA,NULL,Counties,0,MN,27161
Minnesota,Rating Area 3,Le Sueur,LE SUEUR,NULL,Counties,0,MN,27079
Minnesota,Rating Area 3,Martin,MARTIN,NULL,Counties,0,MN,27091
Minnesota,Rating Area 3,Nicollet,NICOLLET,NULL,Counties,0,MN,27103
Minnesota,Rating Area 3,Rice,RICE,NULL,Counties,0,MN,27131
Minnesota,Rating Area 3,Watonwan,WATONWAN,NULL,Counties,0,MN,27165
Minnesota,Rating Area 4,Brown,BROWN,NULL,Counties,0,MN,27015
Minnesota,Rating Area 4,Cottonwood,COTTONWOOD,NULL,Counties,0,MN,27033
Minnesota,Rating Area 4,Jackson,JACKSON,NULL,Counties,0,MN,27063
Minnesota,Rating Area 4,Lincoln,LINCOLN,NULL,Counties,0,MN,27081
Minnesota,Rating Area 4,Murray,MURRAY,NULL,Counties,0,MN,27101
Minnesota,Rating Area 4,Nobles,NOBLES,NULL,Counties,0,MN,27105
Minnesota,Rating Area 4,Pipestone,PIPESTONE,NULL,Counties,0,MN,27117
Minnesota,Rating Area 4,Redwood,REDWOOD,NULL,Counties,0,MN,27127
Minnesota,Rating Area 4,Rock,ROCK,NULL,Counties,0,MN,27133
Minnesota,Rating Area 5,Chippewa,CHIPPEWA,NULL,Counties,0,MN,27023
Minnesota,Rating Area 5,Big Stone,BIG STONE,NULL,Counties,0,MN,27011
Minnesota,Rating Area 5,Kandiyohi,KANDIYOHI,NULL,Counties,0,MN,27067
Minnesota,Rating Area 5,Lac Qui Parle,LAC QUI PARLE,NULL,Counties,0,MN,27073
Minnesota,Rating Area 5,Lyon,LYON,NULL,Counties,0,MN,27083
Minnesota,Rating Area 5,McLeod,MCLEOD,NULL,Counties,0,MN,27085
Minnesota,Rating Area 5,Meeker,MEEKER,NULL,Counties,0,MN,27093
Minnesota,Rating Area 5,Renville,RENVILLE,NULL,Counties,0,MN,27129
Minnesota,Rating Area 5,Sibley,SIBLEY,NULL,Counties,0,MN,27143
Minnesota,Rating Area 5,Swift,SWIFT,NULL,Counties,0,MN,27151
Minnesota,Rating Area 5,Yellow Medicine,YELLOW MEDICINE,NULL,Counties,0,MN,27173
Minnesota,Rating Area 6,Becker,BECKER,NULL,Counties,0,MN,27005
Minnesota,Rating Area 6,Clay,CLAY,NULL,Counties,0,MN,27027
Minnesota,Rating Area 6,Douglas,DOUGLAS,NULL,Counties,0,MN,27041
Minnesota,Rating Area 6,Grant,GRANT,NULL,Counties,0,MN,27051
Minnesota,Rating Area 6,Otter Tail,OTTER TAIL,NULL,Counties,0,MN,27111
Minnesota,Rating Area 6,Pope,POPE,NULL,Counties,0,MN,27121
Minnesota,Rating Area 6,Stevens,STEVENS,NULL,Counties,0,MN,27149
Minnesota,Rating Area 6,Traverse,TRAVERSE,NULL,Counties,0,MN,27155
Minnesota,Rating Area 6,Wilkin,WILKIN,NULL,Counties,0,MN,27167
Minnesota,Rating Area 7,Aitkin,AITKIN,NULL,Counties,0,MN,27001
Minnesota,Rating Area 7,Beltrami,BELTRAMI,NULL,Counties,0,MN,27007
Minnesota,Rating Area 7,Cass,CASS,NULL,Counties,0,MN,27021
Minnesota,Rating Area 7,Chisago,CHISAGO,NULL,Counties,0,MN,27025
Minnesota,Rating Area 7,Crow Wing,CROW WING,NULL,Counties,0,MN,27035
Minnesota,Rating Area 7,Hubbard,HUBBARD,NULL,Counties,0,MN,27057
Minnesota,Rating Area 7,Isanti,ISANTI,NULL,Counties,0,MN,27059
Minnesota,Rating Area 7,Kanabec,KANABEC,NULL,Counties,0,MN,27065
Minnesota,Rating Area 7,Mille Lacs,MILLE LACES,NULL,Counties,0,MN,27095
Minnesota,Rating Area 7,Morrison,MORRISON,NULL,Counties,0,MN,27097
Minnesota,Rating Area 7,Pine,PINE,NULL,Counties,0,MN,27115
Minnesota,Rating Area 7,Roseau,ROSEAU,NULL,Counties,0,MN,27135
Minnesota,Rating Area 7,Todd,TODD,NULL,Counties,0,MN,27153
Minnesota,Rating Area 7,Wadena,WADENA,NULL,Counties,0,MN,27159
Minnesota,Rating Area 8,Anoka,ANOKA,NULL,Counties,0,MN,27003
Minnesota,Rating Area 8,Benton,BENTON,NULL,Counties,0,MN,27009
Minnesota,Rating Area 8,Carver,CARVER,NULL,Counties,0,MN,27019
Minnesota,Rating Area 8,Dakota,DAKOTA,NULL,Counties,0,MN,27037
Minnesota,Rating Area 8,Hennepin,HENNEPIN,NULL,Counties,0,MN,27053
Minnesota,Rating Area 8,Ramsey,RAMSEY,NULL,Counties,0,MN,27123
Minnesota,Rating Area 8,Scott,SCOTT,NULL,Counties,0,MN,27139
Minnesota,Rating Area 8,Sherburne,SHERBURNE,NULL,Counties,0,MN,27141
Minnesota,Rating Area 8,Stearns,STEARNS,NULL,Counties,0,MN,27145
Minnesota,Rating Area 8,Washington,WASHINGTON,NULL,Counties,0,MN,27163
Minnesota,Rating Area 8,Wright,WRIGHT,NULL,Counties,0,MN,27171
Minnesota,Rating Area 9,Clearwater,CLEARWATER,NULL,Counties,0,MN,27029
Minnesota,Rating Area 9,Kittson,KITTSON,NULL,Counties,0,MN,27069
Minnesota,Rating Area 9,Mahnomen,MAHNOMEN,NULL,Counties,0,MN,27087
Minnesota,Rating Area 9,Marshall,MARSHALL,NULL,Counties,0,MN,27089
Minnesota,Rating Area 9,Norman,NORMAN,NULL,Counties,0,MN,27107
Minnesota,Rating Area 9,Pennington,PENNINGTON,NULL,Counties,0,MN,27113
Minnesota,Rating Area 9,Polk,POLK,NULL,Counties,0,MN,27119
Minnesota,Rating Area 9,Red Lake,RED LAKE,NULL,Counties,0,MN,27125
Mississippi,Rating Area 1,Tunica,TUNICA,NULL,Counties,1,MS,28143
Mississippi,Rating Area 1,Tate,TATE,NULL,Counties,1,MS,28137
Mississippi,Rating Area 1,Marshall,MARSHALL,NULL,Counties,1,MS,28093
Mississippi,Rating Area 1,DeSoto,DESOTO,NULL,Counties,1,MS,28033
Mississippi,Rating Area 2,Benton,BENTON,NULL,Counties,1,MS,28009
Mississippi,Rating Area 2,Tippah,TIPPAH,NULL,Counties,1,MS,28139
Mississippi,Rating Area 2,Union,UNION,NULL,Counties,1,MS,28145
Mississippi,Rating Area 2,Pontotoc,PONTOTOC,NULL,Counties,1,MS,28115
Mississippi,Rating Area 2,Lee,LEE,NULL,Counties,1,MS,28081
Mississippi,Rating Area 2,Itawamba,ITAWAMBA,NULL,Counties,1,MS,28057
Mississippi,Rating Area 3,Warren,WARREN,NULL,Counties,1,MS,28149
Mississippi,Rating Area 3,Madison,MADISON,NULL,Counties,1,MS,28089
Mississippi,Rating Area 3,Hinds,HINDS,NULL,Counties,1,MS,28049
Mississippi,Rating Area 3,Rankin,RANKIN,NULL,Counties,1,MS,28121
Mississippi,Rating Area 3,Copiah,COPIAH,NULL,Counties,1,MS,28029
Mississippi,Rating Area 3,Simpson,SIMPSON,NULL,Counties,1,MS,28127
Mississippi,Rating Area 4,Lamar,LAMAR,NULL,Counties,1,MS,28073
Mississippi,Rating Area 4,Forrest,FORREST,NULL,Counties,1,MS,28035
Mississippi,Rating Area 4,Perry,PERRY,NULL,Counties,1,MS,28111
Mississippi,Rating Area 4,Greene,GREENE,NULL,Counties,1,MS,28041
Mississippi,Rating Area 4,Pearl River,PEARL RIVER,NULL,Counties,1,MS,28109
Mississippi,Rating Area 4,Jones,JONES,NULL,Counties,1,MS,28067
Mississippi,Rating Area 5,Stone,STONE,NULL,Counties,1,MS,28131
Mississippi,Rating Area 5,George,GEORGE,NULL,Counties,1,MS,28039
Mississippi,Rating Area 5,Hancock,HANCOCK,NULL,Counties,1,MS,28045
Mississippi,Rating Area 5,Harrison,HARRISON,NULL,Counties,1,MS,28047
Mississippi,Rating Area 5,Jackson,JACKSON,NULL,Counties,1,MS,28059
Mississippi,Rating Area 6,Adams,ADAMS,NULL,Counties,1,MS,28001
Mississippi,Rating Area 6,Alcorn,ALCORN,NULL,Counties,1,MS,28003
Mississippi,Rating Area 6,Amite,AMITE,NULL,Counties,1,MS,28005
Mississippi,Rating Area 6,Attala,ATTALA,NULL,Counties,1,MS,28007
Mississippi,Rating Area 6,Bolivar,BOLIVAR,NULL,Counties,1,MS,28011
Mississippi,Rating Area 6,Calhoun,CALHOUN,NULL,Counties,1,MS,28013
Mississippi,Rating Area 6,Carroll,CARROLL,NULL,Counties,1,MS,28015
Mississippi,Rating Area 6,Chickasaw,CHICKASAW,NULL,Counties,1,MS,28017
Mississippi,Rating Area 6,Choctaw,CHOCTAW,NULL,Counties,1,MS,28019
Mississippi,Rating Area 6,Claiborne,CLAIBORNE,NULL,Counties,1,MS,28021
Mississippi,Rating Area 6,Clarke,CLARKE,NULL,Counties,1,MS,28023
Mississippi,Rating Area 6,Clay,CLAY,NULL,Counties,1,MS,28025
Mississippi,Rating Area 6,Coahoma,COAHOMA,NULL,Counties,1,MS,28027
Mississippi,Rating Area 6,Covington,COVINGTON,NULL,Counties,1,MS,28031
Mississippi,Rating Area 6,Franklin,FRANKLIN,NULL,Counties,1,MS,28037
Mississippi,Rating Area 6,Grenada,GRENADA,NULL,Counties,1,MS,28043
Mississippi,Rating Area 6,Holmes,HOLMES,NULL,Counties,1,MS,28051
Mississippi,Rating Area 6,Humphreys,HUMPHREYS,NULL,Counties,1,MS,28053
Mississippi,Rating Area 6,Issaquena,ISSAQUENA,NULL,Counties,1,MS,28055
Mississippi,Rating Area 6,Jasper,JASPER,NULL,Counties,1,MS,28061
Mississippi,Rating Area 6,Jefferson,JEFFERSON,NULL,Counties,1,MS,28063
Mississippi,Rating Area 6,Jefferson Davis,JEFFERSON DAVIS,NULL,Counties,1,MS,28065
Mississippi,Rating Area 6,Kemper,KEMPER,NULL,Counties,1,MS,28069
Mississippi,Rating Area 6,Lafayette,LAFAYETTE,NULL,Counties,1,MS,28071
Mississippi,Rating Area 6,Lauderdale,LAUDERDALE,NULL,Counties,1,MS,28075
Mississippi,Rating Area 6,Lawrence,LAWRENCE,NULL,Counties,1,MS,28077
Mississippi,Rating Area 6,Leake,LEAKE,NULL,Counties,1,MS,28079
Mississippi,Rating Area 6,Leflore,LEFLORE,NULL,Counties,1,MS,28083
Mississippi,Rating Area 6,Lincoln,LINCOLN,NULL,Counties,1,MS,28085
Mississippi,Rating Area 6,Lowndes,LOWNDES,NULL,Counties,1,MS,28087
Mississippi,Rating Area 6,Marion,MARION,NULL,Counties,1,MS,28091
Mississippi,Rating Area 6,Monroe,MONROE,NULL,Counties,1,MS,28095
Mississippi,Rating Area 6,Montgomery,MONTGOMERY,NULL,Counties,1,MS,28097
Mississippi,Rating Area 6,Neshoba,NESHOBA,NULL,Counties,1,MS,28099
Mississippi,Rating Area 6,Newton,NEWTON,NULL,Counties,1,MS,28101
Mississippi,Rating Area 6,Noxubee,NOXUBEE,NULL,Counties,1,MS,28103
Mississippi,Rating Area 6,Oktibbeha,OKTIBBEHA,NULL,Counties,1,MS,28105
Mississippi,Rating Area 6,Panola,PANOLA,NULL,Counties,1,MS,28107
Mississippi,Rating Area 6,Pike,PIKE,NULL,Counties,1,MS,28113
Mississippi,Rating Area 6,Prentiss,PRENTISS,NULL,Counties,1,MS,28117
Mississippi,Rating Area 6,Quitman,QUITMAN,NULL,Counties,1,MS,28119
Mississippi,Rating Area 6,Scott,SCOTT,NULL,Counties,1,MS,28123
Mississippi,Rating Area 6,Sharkey,SHARKEY,NULL,Counties,1,MS,28125
Mississippi,Rating Area 6,Smith,SMITH,NULL,Counties,1,MS,28129
Mississippi,Rating Area 6,Sunflower,SUNFLOWER,NULL,Counties,1,MS,28133
Mississippi,Rating Area 6,Tallahatchie,TALLAHATCHIE,NULL,Counties,1,MS,28135
Mississippi,Rating Area 6,Tishomingo,TISHOMINGO,NULL,Counties,1,MS,28141
Mississippi,Rating Area 6,Walthall,WALTHALL,NULL,Counties,1,MS,28147
Mississippi,Rating Area 6,Washington,WASHINGTON,NULL,Counties,1,MS,28151
Mississippi,Rating Area 6,Wayne,WAYNE,NULL,Counties,1,MS,28153
Mississippi,Rating Area 6,Webster,WEBSTER,NULL,Counties,1,MS,28155
