SRVC_CD,SRVC_TYPE_CD,SRVC_CD_EFCTV_STRT_DT,SRVC_CD_EFCTV_END_DT,CPT_HCPCSELGBL_RISKADJSTMT_IND
24200,03,2014-01-01,9999-12-31,Y
24201,03,2014-01-01,9999-12-31,Y
24220,03,2014-01-01,9999-12-31,N
24300,03,2014-01-01,9999-12-31,Y
24301,03,2014-01-01,9999-12-31,Y
24305,03,2014-01-01,9999-12-31,Y
24310,03,2014-01-01,9999-12-31,Y
24320,03,2014-01-01,9999-12-31,Y
24330,03,2014-01-01,9999-12-31,Y
24331,03,2014-01-01,9999-12-31,Y
24332,03,2014-01-01,9999-12-31,Y
24340,03,2014-01-01,9999-12-31,Y
24341,03,2014-01-01,9999-12-31,Y
25805,03,2014-01-01,9999-12-31,Y
25810,03,2014-01-01,9999-12-31,Y
25820,03,2014-01-01,9999-12-31,Y
25825,03,2014-01-01,9999-12-31,Y
25830,03,2014-01-01,9999-12-31,Y
25900,03,2014-01-01,9999-12-31,Y
25905,03,2014-01-01,9999-12-31,Y
25907,03,2014-01-01,9999-12-31,Y
25909,03,2014-01-01,9999-12-31,Y
25915,03,2014-01-01,9999-12-31,Y
25920,03,2014-01-01,9999-12-31,Y
25922,03,2014-01-01,9999-12-31,Y
25924,03,2014-01-01,9999-12-31,Y
25927,03,2014-01-01,9999-12-31,Y
25929,03,2014-01-01,9999-12-31,Y
25931,03,2014-01-01,9999-12-31,Y
25999,03,2014-01-01,9999-12-31,Y
26010,03,2014-01-01,9999-12-31,Y
26011,03,2014-01-01,9999-12-31,Y
26020,03,2014-01-01,9999-12-31,Y
26025,03,2014-01-01,9999-12-31,Y
26030,03,2014-01-01,9999-12-31,Y
26034,03,2014-01-01,9999-12-31,Y
26035,03,2014-01-01,9999-12-31,Y
26037,03,2014-01-01,9999-12-31,Y
26040,03,2014-01-01,9999-12-31,Y
26045,03,2014-01-01,9999-12-31,Y
26055,03,2014-01-01,9999-12-31,Y
26060,03,2014-01-01,9999-12-31,Y
26070,03,2014-01-01,9999-12-31,Y
26075,03,2014-01-01,9999-12-31,Y
26080,03,2014-01-01,9999-12-31,Y
26100,03,2014-01-01,9999-12-31,Y
26105,03,2014-01-01,9999-12-31,Y
26110,03,2014-01-01,9999-12-31,Y
26111,03,2014-01-01,9999-12-31,Y
26113,03,2014-01-01,9999-12-31,Y
26115,03,2014-01-01,9999-12-31,Y
26116,03,2014-01-01,9999-12-31,Y
26117,03,2014-01-01,9999-12-31,Y
26118,03,2014-01-01,9999-12-31,Y
26121,03,2014-01-01,9999-12-31,Y
26123,03,2014-01-01,9999-12-31,Y
26125,03,2014-01-01,9999-12-31,N
26130,03,2014-01-01,9999-12-31,Y
26135,03,2014-01-01,9999-12-31,Y
26140,03,2014-01-01,9999-12-31,Y
26145,03,2014-01-01,9999-12-31,Y
26160,03,2014-01-01,9999-12-31,Y
26170,03,2014-01-01,9999-12-31,Y
26180,03,2014-01-01,9999-12-31,Y
26185,03,2014-01-01,9999-12-31,Y
26200,03,2014-01-01,9999-12-31,Y
26205,03,2014-01-01,9999-12-31,Y
26210,03,2014-01-01,9999-12-31,Y
26215,03,2014-01-01,9999-12-31,Y
26230,03,2014-01-01,9999-12-31,Y
26235,03,2014-01-01,9999-12-31,Y
26236,03,2014-01-01,9999-12-31,Y
26250,03,2014-01-01,9999-12-31,Y
26260,03,2014-01-01,9999-12-31,Y
26262,03,2014-01-01,9999-12-31,Y
26320,03,2014-01-01,9999-12-31,Y
26340,03,2014-01-01,9999-12-31,Y
26341,03,2014-01-01,9999-12-31,Y
26350,03,2014-01-01,9999-12-31,Y
26352,03,2014-01-01,9999-12-31,Y
26356,03,2014-01-01,9999-12-31,Y
26357,03,2014-01-01,9999-12-31,Y
26358,03,2014-01-01,9999-12-31,Y
26370,03,2014-01-01,9999-12-31,Y
26372,03,2014-01-01,9999-12-31,Y
26373,03,2014-01-01,9999-12-31,Y
26390,03,2014-01-01,9999-12-31,Y
26392,03,2014-01-01,9999-12-31,Y
26410,03,2014-01-01,9999-12-31,Y
26412,03,2014-01-01,9999-12-31,Y
26415,03,2014-01-01,9999-12-31,Y
26416,03,2014-01-01,9999-12-31,Y
26418,03,2014-01-01,9999-12-31,Y
26420,03,2014-01-01,9999-12-31,Y
26426,03,2014-01-01,9999-12-31,Y
26428,03,2014-01-01,9999-12-31,Y
26432,03,2014-01-01,9999-12-31,Y
26433,03,2014-01-01,9999-12-31,Y
26434,03,2014-01-01,9999-12-31,Y
26437,03,2014-01-01,9999-12-31,Y
26440,03,2014-01-01,9999-12-31,Y
26442,03,2014-01-01,9999-12-31,Y
26445,03,2014-01-01,9999-12-31,Y
26449,03,2014-01-01,9999-12-31,Y
26450,03,2014-01-01,9999-12-31,Y
26455,03,2014-01-01,9999-12-31,Y
26460,03,2014-01-01,9999-12-31,Y
26471,03,2014-01-01,9999-12-31,Y
26474,03,2014-01-01,9999-12-31,Y
26476,03,2014-01-01,9999-12-31,Y
26477,03,2014-01-01,9999-12-31,Y
26478,03,2014-01-01,9999-12-31,Y
26479,03,2014-01-01,9999-12-31,Y
26480,03,2014-01-01,9999-12-31,Y
26483,03,2014-01-01,9999-12-31,Y
26485,03,2014-01-01,9999-12-31,Y
26489,03,2014-01-01,9999-12-31,Y
26490,03,2014-01-01,9999-12-31,Y
26492,03,2014-01-01,9999-12-31,Y
26494,03,2014-01-01,9999-12-31,Y
26496,03,2014-01-01,9999-12-31,Y
26497,03,2014-01-01,9999-12-31,Y
26498,03,2014-01-01,9999-12-31,Y
26499,03,2014-01-01,9999-12-31,Y
26500,03,2014-01-01,9999-12-31,Y
26502,03,2014-01-01,9999-12-31,Y
26508,03,2014-01-01,9999-12-31,Y
26510,03,2014-01-01,9999-12-31,Y
26516,03,2014-01-01,9999-12-31,Y
26517,03,2014-01-01,9999-12-31,Y
26518,03,2014-01-01,9999-12-31,Y
26520,03,2014-01-01,9999-12-31,Y
26525,03,2014-01-01,9999-12-31,Y
26530,03,2014-01-01,9999-12-31,Y
26531,03,2014-01-01,9999-12-31,Y
26535,03,2014-01-01,9999-12-31,Y
26536,03,2014-01-01,9999-12-31,Y
26540,03,2014-01-01,9999-12-31,Y
26541,03,2014-01-01,9999-12-31,Y
26542,03,2014-01-01,9999-12-31,Y
26545,03,2014-01-01,9999-12-31,Y
26546,03,2014-01-01,9999-12-31,Y
26548,03,2014-01-01,9999-12-31,Y
26550,03,2014-01-01,9999-12-31,Y
26551,03,2014-01-01,9999-12-31,Y
26553,03,2014-01-01,9999-12-31,Y
26554,03,2014-01-01,9999-12-31,Y
26555,03,2014-01-01,9999-12-31,Y
26556,03,2014-01-01,9999-12-31,Y
26560,03,2014-01-01,9999-12-31,Y
26561,03,2014-01-01,9999-12-31,Y
26562,03,2014-01-01,9999-12-31,Y
26565,03,2014-01-01,9999-12-31,Y
26567,03,2014-01-01,9999-12-31,Y
26568,03,2014-01-01,9999-12-31,Y
26580,03,2014-01-01,9999-12-31,Y
26587,03,2014-01-01,9999-12-31,Y
26590,03,2014-01-01,9999-12-31,Y
26591,03,2014-01-01,9999-12-31,Y
26593,03,2014-01-01,9999-12-31,Y
26596,03,2014-01-01,9999-12-31,Y
26600,03,2014-01-01,9999-12-31,Y
26605,03,2014-01-01,9999-12-31,Y
26607,03,2014-01-01,9999-12-31,Y
26608,03,2014-01-01,9999-12-31,Y
26615,03,2014-01-01,9999-12-31,Y
26641,03,2014-01-01,9999-12-31,Y
26645,03,2014-01-01,9999-12-31,Y
26650,03,2014-01-01,9999-12-31,Y
26665,03,2014-01-01,9999-12-31,Y
26670,03,2014-01-01,9999-12-31,Y
26675,03,2014-01-01,9999-12-31,Y
26676,03,2014-01-01,9999-12-31,Y
26685,03,2014-01-01,9999-12-31,Y
26686,03,2014-01-01,9999-12-31,Y
26700,03,2014-01-01,9999-12-31,Y
26705,03,2014-01-01,9999-12-31,Y
26706,03,2014-01-01,9999-12-31,Y
26715,03,2014-01-01,9999-12-31,Y
26720,03,2014-01-01,9999-12-31,Y
26725,03,2014-01-01,9999-12-31,Y
26727,03,2014-01-01,9999-12-31,Y
26735,03,2014-01-01,9999-12-31,Y
26740,03,2014-01-01,9999-12-31,Y
26742,03,2014-01-01,9999-12-31,Y
26746,03,2014-01-01,9999-12-31,Y
26750,03,2014-01-01,9999-12-31,Y
26755,03,2014-01-01,9999-12-31,Y
26756,03,2014-01-01,9999-12-31,Y
26765,03,2014-01-01,9999-12-31,Y
26770,03,2014-01-01,9999-12-31,Y
26775,03,2014-01-01,9999-12-31,Y
26776,03,2014-01-01,9999-12-31,Y
26785,03,2014-01-01,9999-12-31,Y
26820,03,2014-01-01,9999-12-31,Y
26841,03,2014-01-01,9999-12-31,Y
26842,03,2014-01-01,9999-12-31,Y
26843,03,2014-01-01,9999-12-31,Y
26844,03,2014-01-01,9999-12-31,Y
26850,03,2014-01-01,9999-12-31,Y
26852,03,2014-01-01,9999-12-31,Y
26860,03,2014-01-01,9999-12-31,Y
26861,03,2014-01-01,9999-12-31,N
26862,03,2014-01-01,9999-12-31,Y
26863,03,2014-01-01,9999-12-31,N
26910,03,2014-01-01,9999-12-31,Y
26951,03,2014-01-01,9999-12-31,Y
26952,03,2014-01-01,9999-12-31,Y
26989,03,2014-01-01,9999-12-31,Y
26990,03,2014-01-01,9999-12-31,Y
26991,03,2014-01-01,9999-12-31,Y
26992,03,2014-01-01,9999-12-31,Y
27000,03,2014-01-01,9999-12-31,Y
27001,03,2014-01-01,9999-12-31,Y
27003,03,2014-01-01,9999-12-31,Y
27005,03,2014-01-01,9999-12-31,Y
27006,03,2014-01-01,9999-12-31,Y
27025,03,2014-01-01,9999-12-31,Y
27027,03,2014-01-01,9999-12-31,Y
27030,03,2014-01-01,9999-12-31,Y
27502,03,2014-01-01,9999-12-31,Y
27503,03,2014-01-01,9999-12-31,Y
27506,03,2014-01-01,9999-12-31,Y
27507,03,2014-01-01,9999-12-31,Y
27508,03,2014-01-01,9999-12-31,Y
27509,03,2014-01-01,9999-12-31,Y
27510,03,2014-01-01,9999-12-31,Y
27511,03,2014-01-01,9999-12-31,Y
27513,03,2014-01-01,9999-12-31,Y
27514,03,2014-01-01,9999-12-31,Y
27516,03,2014-01-01,9999-12-31,Y
27517,03,2014-01-01,9999-12-31,Y
27519,03,2014-01-01,9999-12-31,Y
27520,03,2014-01-01,9999-12-31,Y
27524,03,2014-01-01,9999-12-31,Y
27530,03,2014-01-01,9999-12-31,Y
27532,03,2014-01-01,9999-12-31,Y
27535,03,2014-01-01,9999-12-31,Y
27536,03,2014-01-01,9999-12-31,Y
27538,03,2014-01-01,9999-12-31,Y
27540,03,2014-01-01,9999-12-31,Y
27550,03,2014-01-01,9999-12-31,Y
27552,03,2014-01-01,9999-12-31,Y
27556,03,2014-01-01,9999-12-31,Y
27557,03,2014-01-01,9999-12-31,Y
27558,03,2014-01-01,9999-12-31,Y
27560,03,2014-01-01,9999-12-31,Y
27562,03,2014-01-01,9999-12-31,Y
27566,03,2014-01-01,9999-12-31,Y
27570,03,2014-01-01,9999-12-31,Y
27580,03,2014-01-01,9999-12-31,Y
27590,03,2014-01-01,9999-12-31,Y
27591,03,2014-01-01,9999-12-31,Y
27592,03,2014-01-01,9999-12-31,Y
27594,03,2014-01-01,9999-12-31,Y
27596,03,2014-01-01,9999-12-31,Y
27598,03,2014-01-01,9999-12-31,Y
27599,03,2014-01-01,9999-12-31,Y
27600,03,2014-01-01,9999-12-31,Y
27601,03,2014-01-01,9999-12-31,Y
27602,03,2014-01-01,9999-12-31,Y
27603,03,2014-01-01,9999-12-31,Y
27604,03,2014-01-01,9999-12-31,Y
27605,03,2014-01-01,9999-12-31,Y
27606,03,2014-01-01,9999-12-31,Y
27607,03,2014-01-01,9999-12-31,Y
27610,03,2014-01-01,9999-12-31,Y
27612,03,2014-01-01,9999-12-31,Y
27613,03,2014-01-01,9999-12-31,N
27614,03,2014-01-01,9999-12-31,N
27615,03,2014-01-01,9999-12-31,Y
27616,03,2014-01-01,9999-12-31,Y
27618,03,2014-01-01,9999-12-31,Y
27619,03,2014-01-01,9999-12-31,Y
27620,03,2014-01-01,9999-12-31,Y
27625,03,2014-01-01,9999-12-31,Y
27626,03,2014-01-01,9999-12-31,Y
27630,03,2014-01-01,9999-12-31,Y
27632,03,2014-01-01,9999-12-31,Y
27634,03,2014-01-01,9999-12-31,Y
27635,03,2014-01-01,9999-12-31,Y
27637,03,2014-01-01,9999-12-31,Y
27638,03,2014-01-01,9999-12-31,Y
27640,03,2014-01-01,9999-12-31,Y
27641,03,2014-01-01,9999-12-31,Y
27645,03,2014-01-01,9999-12-31,Y
27646,03,2014-01-01,9999-12-31,Y
27647,03,2014-01-01,9999-12-31,Y
27648,03,2014-01-01,9999-12-31,N
27650,03,2014-01-01,9999-12-31,Y
27652,03,2014-01-01,9999-12-31,Y
27654,03,2014-01-01,9999-12-31,Y
27656,03,2014-01-01,9999-12-31,Y
27658,03,2014-01-01,9999-12-31,Y
27659,03,2014-01-01,9999-12-31,Y
27664,03,2014-01-01,9999-12-31,Y
27665,03,2014-01-01,9999-12-31,Y
27675,03,2014-01-01,9999-12-31,Y
27676,03,2014-01-01,9999-12-31,Y
27680,03,2014-01-01,9999-12-31,Y
27681,03,2014-01-01,9999-12-31,Y
27685,03,2014-01-01,9999-12-31,Y
27686,03,2014-01-01,9999-12-31,Y
27687,03,2014-01-01,9999-12-31,Y
27690,03,2014-01-01,9999-12-31,Y
27691,03,2014-01-01,9999-12-31,Y
27692,03,2014-01-01,9999-12-31,N
27695,03,2014-01-01,9999-12-31,Y
27696,03,2014-01-01,9999-12-31,Y
27698,03,2014-01-01,9999-12-31,Y
27700,03,2014-01-01,9999-12-31,Y
27702,03,2014-01-01,9999-12-31,Y
27703,03,2014-01-01,9999-12-31,Y
27704,03,2014-01-01,9999-12-31,Y
27705,03,2014-01-01,9999-12-31,Y
27707,03,2014-01-01,9999-12-31,Y
27709,03,2014-01-01,9999-12-31,Y
27712,03,2014-01-01,9999-12-31,Y
27715,03,2014-01-01,9999-12-31,Y
27720,03,2014-01-01,9999-12-31,Y
27722,03,2014-01-01,9999-12-31,Y
27724,03,2014-01-01,9999-12-31,Y
27725,03,2014-01-01,9999-12-31,Y
27726,03,2014-01-01,9999-12-31,Y
27727,03,2014-01-01,9999-12-31,Y
27730,03,2014-01-01,9999-12-31,Y
27732,03,2014-01-01,9999-12-31,Y
27734,03,2014-01-01,9999-12-31,Y
27740,03,2014-01-01,9999-12-31,Y
27742,03,2014-01-01,9999-12-31,Y
27745,03,2014-01-01,9999-12-31,Y
27750,03,2014-01-01,9999-12-31,Y
27752,03,2014-01-01,9999-12-31,Y
27756,03,2014-01-01,9999-12-31,Y
27758,03,2014-01-01,9999-12-31,Y
27759,03,2014-01-01,9999-12-31,Y
27760,03,2014-01-01,9999-12-31,Y
27762,03,2014-01-01,9999-12-31,Y
27766,03,2014-01-01,9999-12-31,Y
27767,03,2014-01-01,9999-12-31,Y
27768,03,2014-01-01,9999-12-31,Y
27769,03,2014-01-01,9999-12-31,Y
27780,03,2014-01-01,9999-12-31,Y
27781,03,2014-01-01,9999-12-31,Y
27784,03,2014-01-01,9999-12-31,Y
27786,03,2014-01-01,9999-12-31,Y
27788,03,2014-01-01,9999-12-31,Y
27792,03,2014-01-01,9999-12-31,Y
27808,03,2014-01-01,9999-12-31,Y
27810,03,2014-01-01,9999-12-31,Y
27814,03,2014-01-01,9999-12-31,Y
27816,03,2014-01-01,9999-12-31,Y
27818,03,2014-01-01,9999-12-31,Y
27822,03,2014-01-01,9999-12-31,Y
27823,03,2014-01-01,9999-12-31,Y
27824,03,2014-01-01,9999-12-31,Y
27825,03,2014-01-01,9999-12-31,Y
27826,03,2014-01-01,9999-12-31,Y
27827,03,2014-01-01,9999-12-31,Y
27828,03,2014-01-01,9999-12-31,Y
27829,03,2014-01-01,9999-12-31,Y
27830,03,2014-01-01,9999-12-31,Y
27831,03,2014-01-01,9999-12-31,Y
27832,03,2014-01-01,9999-12-31,Y
27840,03,2014-01-01,9999-12-31,Y
27842,03,2014-01-01,9999-12-31,Y
27846,03,2014-01-01,9999-12-31,Y
27848,03,2014-01-01,9999-12-31,Y
27860,03,2014-01-01,9999-12-31,Y
27870,03,2014-01-01,9999-12-31,Y
27871,03,2014-01-01,9999-12-31,Y
27880,03,2014-01-01,9999-12-31,Y
27881,03,2014-01-01,9999-12-31,Y
27882,03,2014-01-01,9999-12-31,Y
27884,03,2014-01-01,9999-12-31,Y
27886,03,2014-01-01,9999-12-31,Y
27888,03,2014-01-01,9999-12-31,Y
27889,03,2014-01-01,9999-12-31,Y
27892,03,2014-01-01,9999-12-31,Y
27893,03,2014-01-01,9999-12-31,Y
27894,03,2014-01-01,9999-12-31,Y
27899,03,2014-01-01,9999-12-31,Y
28001,03,2014-01-01,9999-12-31,Y
28002,03,2014-01-01,9999-12-31,Y
28003,03,2014-01-01,9999-12-31,Y
28005,03,2014-01-01,9999-12-31,Y
28008,03,2014-01-01,9999-12-31,Y
28010,03,2014-01-01,9999-12-31,Y
28011,03,2014-01-01,9999-12-31,Y
28020,03,2014-01-01,9999-12-31,Y
28022,03,2014-01-01,9999-12-31,Y
28024,03,2014-01-01,9999-12-31,Y
28035,03,2014-01-01,9999-12-31,Y
28039,03,2014-01-01,9999-12-31,Y
28041,03,2014-01-01,9999-12-31,Y
28043,03,2014-01-01,9999-12-31,Y
28045,03,2014-01-01,9999-12-31,Y
28046,03,2014-01-01,9999-12-31,Y
28047,03,2014-01-01,9999-12-31,Y
28050,03,2014-01-01,9999-12-31,Y
28052,03,2014-01-01,9999-12-31,Y
28054,03,2014-01-01,9999-12-31,Y
28055,03,2014-01-01,9999-12-31,Y
28060,03,2014-01-01,9999-12-31,Y
28062,03,2014-01-01,9999-12-31,Y
28070,03,2014-01-01,9999-12-31,Y
28072,03,2014-01-01,9999-12-31,Y
28080,03,2014-01-01,9999-12-31,Y
28086,03,2014-01-01,9999-12-31,Y
28088,03,2014-01-01,9999-12-31,Y
28090,03,2014-01-01,9999-12-31,Y
28092,03,2014-01-01,9999-12-31,Y
28100,03,2014-01-01,9999-12-31,Y
28102,03,2014-01-01,9999-12-31,Y
28103,03,2014-01-01,9999-12-31,Y
28104,03,2014-01-01,9999-12-31,Y
28106,03,2014-01-01,9999-12-31,Y
28107,03,2014-01-01,9999-12-31,Y
28108,03,2014-01-01,9999-12-31,Y
28110,03,2014-01-01,9999-12-31,Y
28111,03,2014-01-01,9999-12-31,Y
28112,03,2014-01-01,9999-12-31,Y
28113,03,2014-01-01,9999-12-31,Y
28114,03,2014-01-01,9999-12-31,Y
28116,03,2014-01-01,9999-12-31,Y
28118,03,2014-01-01,9999-12-31,Y
28119,03,2014-01-01,9999-12-31,Y
54240,03,2014-01-01,9999-12-31,Y
54250,03,2014-01-01,9999-12-31,Y
54300,03,2014-01-01,9999-12-31,Y
54304,03,2014-01-01,9999-12-31,Y
54308,03,2014-01-01,9999-12-31,Y
54312,03,2014-01-01,9999-12-31,Y
54316,03,2014-01-01,9999-12-31,Y
54318,03,2014-01-01,9999-12-31,Y
54322,03,2014-01-01,9999-12-31,Y
54324,03,2014-01-01,9999-12-31,Y
54326,03,2014-01-01,9999-12-31,Y
54328,03,2014-01-01,9999-12-31,Y
54332,03,2014-01-01,9999-12-31,Y
54336,03,2014-01-01,9999-12-31,Y
54340,03,2014-01-01,9999-12-31,Y
54344,03,2014-01-01,9999-12-31,Y
54348,03,2014-01-01,9999-12-31,Y
54352,03,2014-01-01,9999-12-31,Y
54360,03,2014-01-01,9999-12-31,Y
54380,03,2014-01-01,9999-12-31,Y
54385,03,2014-01-01,9999-12-31,Y
54390,03,2014-01-01,9999-12-31,Y
54400,03,2014-01-01,9999-12-31,Y
54401,03,2014-01-01,9999-12-31,Y
54405,03,2014-01-01,9999-12-31,Y
54406,03,2014-01-01,9999-12-31,Y
54408,03,2014-01-01,9999-12-31,Y
54410,03,2014-01-01,9999-12-31,Y
54411,03,2014-01-01,9999-12-31,Y
54415,03,2014-01-01,9999-12-31,Y
54416,03,2014-01-01,9999-12-31,Y
54417,03,2014-01-01,9999-12-31,Y
54420,03,2014-01-01,9999-12-31,Y
54430,03,2014-01-01,9999-12-31,Y
54435,03,2014-01-01,9999-12-31,Y
54437,03,2016-01-01,9999-12-31,Y
54438,03,2016-01-01,9999-12-31,Y
54440,03,2014-01-01,9999-12-31,Y
54450,03,2014-01-01,9999-12-31,Y
54500,03,2014-01-01,9999-12-31,N
54505,03,2014-01-01,9999-12-31,N
54512,03,2014-01-01,9999-12-31,Y
54520,03,2014-01-01,9999-12-31,Y
54522,03,2014-01-01,9999-12-31,Y
54530,03,2014-01-01,9999-12-31,Y
54535,03,2014-01-01,9999-12-31,Y
54550,03,2014-01-01,9999-12-31,Y
54560,03,2014-01-01,9999-12-31,Y
54600,03,2014-01-01,9999-12-31,Y
54620,03,2014-01-01,9999-12-31,Y
54640,03,2014-01-01,9999-12-31,Y
54650,03,2014-01-01,9999-12-31,Y
54660,03,2014-01-01,9999-12-31,Y
54670,03,2014-01-01,9999-12-31,Y
54680,03,2014-01-01,9999-12-31,Y
54690,03,2014-01-01,9999-12-31,Y
54692,03,2014-01-01,9999-12-31,Y
54699,03,2014-01-01,9999-12-31,Y
54700,03,2014-01-01,9999-12-31,Y
54800,03,2014-01-01,9999-12-31,N
54830,03,2014-01-01,9999-12-31,Y
54840,03,2014-01-01,9999-12-31,Y
54860,03,2014-01-01,9999-12-31,Y
54861,03,2014-01-01,9999-12-31,Y
54865,03,2014-01-01,9999-12-31,Y
54900,03,2014-01-01,9999-12-31,Y
54901,03,2014-01-01,9999-12-31,Y
55000,03,2014-01-01,9999-12-31,Y
55040,03,2014-01-01,9999-12-31,Y
55041,03,2014-01-01,9999-12-31,Y
55060,03,2014-01-01,9999-12-31,Y
55100,03,2014-01-01,9999-12-31,Y
55110,03,2014-01-01,9999-12-31,Y
55120,03,2014-01-01,9999-12-31,Y
55150,03,2014-01-01,9999-12-31,Y
55175,03,2014-01-01,9999-12-31,Y
55180,03,2014-01-01,9999-12-31,Y
55200,03,2014-01-01,9999-12-31,Y
55250,03,2014-01-01,9999-12-31,Y
55300,03,2014-01-01,9999-12-31,Y
55400,03,2014-01-01,9999-12-31,Y
55450,03,2014-01-01,2017-12-31,N
55500,03,2014-01-01,9999-12-31,Y
55520,03,2014-01-01,9999-12-31,Y
55530,03,2014-01-01,9999-12-31,Y
55535,03,2014-01-01,9999-12-31,Y
55540,03,2014-01-01,9999-12-31,Y
55550,03,2014-01-01,9999-12-31,Y
55559,03,2014-01-01,9999-12-31,Y
55600,03,2014-01-01,9999-12-31,Y
55605,03,2014-01-01,9999-12-31,Y
55650,03,2014-01-01,9999-12-31,Y
55680,03,2014-01-01,9999-12-31,Y
55700,03,2014-01-01,9999-12-31,N
55705,03,2014-01-01,9999-12-31,N
55706,03,2014-01-01,9999-12-31,N
55720,03,2014-01-01,9999-12-31,Y
55725,03,2014-01-01,9999-12-31,Y
55801,03,2014-01-01,9999-12-31,Y
55810,03,2014-01-01,9999-12-31,Y
55812,03,2014-01-01,9999-12-31,Y
55815,03,2014-01-01,9999-12-31,Y
55821,03,2014-01-01,9999-12-31,Y
55831,03,2014-01-01,9999-12-31,Y
55840,03,2014-01-01,9999-12-31,Y
55842,03,2014-01-01,9999-12-31,Y
55845,03,2014-01-01,9999-12-31,Y
55860,03,2014-01-01,9999-12-31,N
55862,03,2014-01-01,9999-12-31,N
55865,03,2014-01-01,9999-12-31,Y
55866,03,2014-01-01,9999-12-31,Y
55870,03,2014-01-01,9999-12-31,Y
55873,03,2014-01-01,9999-12-31,Y
55875,03,2014-01-01,9999-12-31,Y
55876,03,2014-01-01,9999-12-31,N
55899,03,2014-01-01,9999-12-31,Y
55920,03,2014-01-01,9999-12-31,N
55970,03,2014-01-01,9999-12-31,Y
55980,03,2014-01-01,9999-12-31,Y
56405,03,2014-01-01,9999-12-31,Y
56420,03,2014-01-01,9999-12-31,Y
56440,03,2014-01-01,9999-12-31,Y
56441,03,2014-01-01,9999-12-31,Y
56442,03,2014-01-01,9999-12-31,Y
56501,03,2014-01-01,9999-12-31,Y
56515,03,2014-01-01,9999-12-31,Y
56605,03,2014-01-01,9999-12-31,N
56606,03,2014-01-01,9999-12-31,N
56620,03,2014-01-01,9999-12-31,Y
56625,03,2014-01-01,9999-12-31,Y
56630,03,2014-01-01,9999-12-31,Y
56631,03,2014-01-01,9999-12-31,Y
56632,03,2014-01-01,9999-12-31,Y
56633,03,2014-01-01,9999-12-31,Y
56634,03,2014-01-01,9999-12-31,Y
56637,03,2014-01-01,9999-12-31,Y
56640,03,2014-01-01,9999-12-31,Y
56700,03,2014-01-01,9999-12-31,Y
56740,03,2014-01-01,9999-12-31,Y
56800,03,2014-01-01,9999-12-31,Y
56805,03,2014-01-01,9999-12-31,Y
56810,03,2014-01-01,9999-12-31,Y
56820,03,2014-01-01,9999-12-31,Y
56821,03,2014-01-01,9999-12-31,Y
57000,03,2014-01-01,9999-12-31,Y
57010,03,2014-01-01,9999-12-31,Y
57020,03,2014-01-01,9999-12-31,Y
57022,03,2014-01-01,9999-12-31,Y
57023,03,2014-01-01,9999-12-31,Y
57061,03,2014-01-01,9999-12-31,Y
57065,03,2014-01-01,9999-12-31,Y
57100,03,2014-01-01,9999-12-31,N
57105,03,2014-01-01,9999-12-31,N
57106,03,2014-01-01,9999-12-31,Y
57107,03,2014-01-01,9999-12-31,Y
57109,03,2014-01-01,9999-12-31,Y
57110,03,2014-01-01,9999-12-31,Y
57111,03,2014-01-01,9999-12-31,Y
57112,03,2014-01-01,2020-12-31,N
57120,03,2014-01-01,9999-12-31,Y
57130,03,2014-01-01,9999-12-31,Y
57135,03,2014-01-01,9999-12-31,Y
57150,03,2014-01-01,9999-12-31,Y
57155,03,2014-01-01,9999-12-31,Y
57156,03,2014-01-01,9999-12-31,Y
57160,03,2014-01-01,9999-12-31,Y
57170,03,2014-01-01,9999-12-31,Y
57180,03,2014-01-01,9999-12-31,Y
57200,03,2014-01-01,9999-12-31,Y
57210,03,2014-01-01,9999-12-31,Y
57220,03,2014-01-01,9999-12-31,Y
57230,03,2014-01-01,9999-12-31,Y
57240,03,2014-01-01,9999-12-31,Y
57250,03,2014-01-01,9999-12-31,Y
57260,03,2014-01-01,9999-12-31,Y
57265,03,2014-01-01,9999-12-31,Y
57267,03,2014-01-01,9999-12-31,N
57268,03,2014-01-01,9999-12-31,Y
57270,03,2014-01-01,9999-12-31,Y
57280,03,2014-01-01,9999-12-31,Y
57282,03,2014-01-01,9999-12-31,Y
57283,03,2014-01-01,9999-12-31,Y
57284,03,2014-01-01,9999-12-31,Y
57285,03,2014-01-01,9999-12-31,Y
57287,03,2014-01-01,9999-12-31,Y
57288,03,2014-01-01,9999-12-31,Y
57289,03,2014-01-01,9999-12-31,Y
57291,03,2014-01-01,9999-12-31,Y
57292,03,2014-01-01,9999-12-31,Y
57295,03,2014-01-01,9999-12-31,Y
57296,03,2014-01-01,9999-12-31,Y
57300,03,2014-01-01,9999-12-31,Y
57305,03,2014-01-01,9999-12-31,Y
57307,03,2014-01-01,9999-12-31,Y
57308,03,2014-01-01,9999-12-31,Y
57310,03,2014-01-01,9999-12-31,Y
57311,03,2014-01-01,9999-12-31,Y
57320,03,2014-01-01,9999-12-31,Y
57330,03,2014-01-01,9999-12-31,Y
57335,03,2014-01-01,9999-12-31,Y
57400,03,2014-01-01,9999-12-31,Y
57410,03,2014-01-01,9999-12-31,Y
57415,03,2014-01-01,9999-12-31,Y
57420,03,2014-01-01,9999-12-31,Y
57421,03,2014-01-01,9999-12-31,N
57423,03,2014-01-01,9999-12-31,Y
