DGNS_CD,DGNS_CD_EFF_STRT_DT,DGNS_CD_EFF_END_DT,MIN_AGE_DGNS_INCLUDE,MAX_AGE_DGNS_EXCLUDE,CC_AGE_SPLIT_MIN_AGE_INC,CC_AGE_SPLIT_MAX_AGE_EXC,CC_SEX_SPLIT,CC_CD,ACC_CD
D6189,2015-10-01,2026-12-31,0,999,0,999,X,68,0
D619,2015-10-01,2026-12-31,0,999,0,999,X,68,0
D640,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D641,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D642,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D643,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D65,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D66,2015-10-01,2026-12-31,0,999,0,999,male,66,0
D66,2015-10-01,2026-12-31,0,999,0,999,female,75,0
D67,2015-10-01,2026-12-31,0,999,0,999,male,66,0
D67,2015-10-01,2026-12-31,0,999,0,999,female,75,0
D680,2015-10-01,2022-09-30,0,999,0,999,X,75,0
D681,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D682,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D68311,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D68312,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D68318,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D6832,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D684,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D6851,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D6852,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D6859,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D6861,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D6862,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D6869,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D688,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D689,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D691,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D693,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D6941,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D6942,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D6949,2015-10-01,2026-12-31,0,999,0,999,X,75,0
D700,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D704,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D71,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D720,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D7581,2015-10-01,2026-12-31,0,999,0,999,X,67,0
D7582,2015-10-01,2022-09-30,0,999,0,999,X,75,0
D761,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D762,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D763,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D800,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D801,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D802,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D803,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D804,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D805,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D806,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D807,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D808,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D809,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D810,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D811,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D812,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D814,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D815,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D816,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D817,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D8189,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D819,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D820,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D821,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D822,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D823,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D824,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D828,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D829,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D830,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D831,2015-10-01,2026-12-31,0,999,0,999,X,73,0
D832,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D838,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D839,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D840,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D841,2015-10-01,2026-12-31,0,999,0,999,X,29,0
D849,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D860,2015-10-01,2026-12-31,0,999,0,999,X,162,0
D862,2015-10-01,2026-12-31,0,999,0,999,X,162,0
D8681,2015-10-01,2026-12-31,0,999,0,999,X,4,0
D8682,2015-10-01,2026-12-31,0,999,0,999,X,115,0
D8685,2015-10-01,2026-12-31,0,999,0,999,X,135,0
D893,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D8940,2016-10-01,2026-12-31,0,999,0,999,X,74,0
D8941,2016-10-01,2026-12-31,0,999,0,999,X,74,0
D8942,2016-10-01,2026-12-31,0,999,0,999,X,74,0
D8943,2016-10-01,2026-12-31,0,999,0,999,X,74,0
D8949,2016-10-01,2026-12-31,0,999,0,999,X,74,0
D89810,2015-10-01,2026-12-31,0,999,0,999,X,251,0
D89811,2015-10-01,2026-12-31,0,999,0,999,X,251,0
D89812,2015-10-01,2026-12-31,0,999,0,999,X,251,0
D89813,2015-10-01,2026-12-31,0,999,0,999,X,251,0
D8982,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D8989,2015-10-01,2026-12-31,0,999,0,999,X,74,0
D899,2015-10-01,2026-12-31,0,999,0,999,X,74,0
E035,2015-10-01,2026-12-31,0,999,0,999,X,30,0
E0800,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E0801,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E0810,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E0811,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E0821,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0822,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0829,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08311,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08319,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E083211,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083212,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083213,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083219,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083291,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083292,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083293,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083299,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083311,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083312,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083313,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083319,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083391,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083392,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083393,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083399,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083411,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083412,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083413,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083419,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083491,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083492,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083493,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083499,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083511,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083512,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083513,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083519,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083521,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083522,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083523,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083529,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083531,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083532,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083533,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083539,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083541,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083542,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083543,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083549,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083551,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083552,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083553,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083559,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083591,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083592,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083593,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E083599,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E0836,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0837X1,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E0837X2,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E0837X3,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E0837X9,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E0839,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0840,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0841,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0842,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0843,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0844,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0849,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0851,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0852,2015-10-01,2026-12-31,0,999,0,999,X,20,153
E0859,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08610,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08618,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08620,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08621,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08622,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08628,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08630,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08638,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E08641,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E0869,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E089,2015-10-01,2026-12-31,0,999,0,999,X,21,0
E0900,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E0901,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E0910,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E0911,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E0921,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0922,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0929,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09311,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09319,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E093211,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093212,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093213,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093219,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093291,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093292,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093293,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093299,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093311,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093312,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093313,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093319,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093391,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093392,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093393,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093399,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093411,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093412,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093413,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093419,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093491,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093492,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093493,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093499,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093511,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093512,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093513,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093519,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093521,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093522,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093523,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093529,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093531,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093532,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093533,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093539,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093541,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093542,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093543,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093549,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093551,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093552,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093553,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093559,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093591,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093592,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093593,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E093599,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E0936,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0937X1,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E0937X2,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E0937X3,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E0937X9,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E0939,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0940,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0941,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0942,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0943,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0944,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0949,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0951,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E0952,2015-10-01,2026-12-31,0,999,0,999,X,20,153
E0959,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09610,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09618,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09620,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09621,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09622,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09628,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09630,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09638,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E09641,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E0969,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E099,2015-10-01,2026-12-31,0,999,0,999,X,21,0
E1010,2015-10-01,2026-12-31,0,999,0,21,X,19,0
E1011,2015-10-01,2026-12-31,0,999,0,21,X,19,0
E1021,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1022,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1029,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10311,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10319,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E103211,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103212,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103213,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103219,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103291,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103292,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103293,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103299,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103311,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103312,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103313,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103319,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103391,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103392,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103393,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103399,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103411,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103412,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103413,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103419,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103491,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103492,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103493,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103499,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103511,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103512,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103513,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103519,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103521,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103522,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103523,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103529,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103531,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103532,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103533,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103539,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103541,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103542,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103543,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103549,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103551,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103552,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103553,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103559,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103591,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103592,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103593,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E103599,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E1036,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1037X1,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E1037X2,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E1037X3,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E1037X9,2016-10-01,2026-12-31,0,999,0,21,X,20,0
E1039,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1040,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1041,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1042,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1043,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1044,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1049,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1051,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E1052,2015-10-01,2026-12-31,0,999,21,999,X,20,153
E1059,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10610,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10618,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10620,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10621,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10622,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10628,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10630,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10638,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E10641,2015-10-01,2026-12-31,0,999,0,21,X,19,0
E1069,2015-10-01,2026-12-31,0,999,0,21,X,20,0
E109,2015-10-01,2026-12-31,0,999,0,21,X,21,0
E1100,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E1101,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E1110,2017-10-01,2026-12-31,0,999,0,999,X,19,0
E1111,2017-10-01,2026-12-31,0,999,0,999,X,19,0
E1121,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1122,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1129,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11311,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11319,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E113211,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113212,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113213,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113219,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113291,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113292,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113293,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113299,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113311,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113312,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113313,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113319,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113391,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113392,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113393,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113399,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113411,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113412,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113413,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113419,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113491,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113492,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113493,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113499,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113511,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113512,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113513,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113519,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113521,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113522,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113523,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113529,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113531,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113532,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113533,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113539,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113541,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113542,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113543,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113549,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113551,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113552,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113553,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113559,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113591,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113592,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113593,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E113599,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E1136,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1137X1,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E1137X2,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E1137X3,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E1137X9,2016-10-01,2026-12-31,0,999,0,999,X,20,0
E1139,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1140,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1141,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1142,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1143,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1144,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1149,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1151,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1152,2015-10-01,2026-12-31,0,999,0,999,X,20,153
E1159,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11610,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11618,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11620,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11621,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11622,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11628,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11630,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11638,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E11641,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E1169,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E119,2015-10-01,2026-12-31,0,999,0,999,X,21,0
E1300,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E1301,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E1310,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E1311,2015-10-01,2026-12-31,0,999,0,999,X,19,0
E1321,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1322,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E1329,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E13311,2015-10-01,2026-12-31,0,999,0,999,X,20,0
E13319,2015-10-01,2026-12-31,0,999,0,999,X,20,0
